geracao,qtdFeatures,qtdParticulas,fitness
0,258,100,0.3890486913149803
1,258,96,0.3890486913149803
2,258,72,0.3884702467343978
3,258,78,0.3884702467343978
4,248,69,0.38678148442965
5,248,72,0.38678148442965
6,248,81,0.38678148442965
7,261,79,0.38596641692163147
8,261,71,0.38596641692163147
9,263,76,0.38134908299658066
10,263,77,0.38134908299658066
11,251,79,0.3773098303796266
12,251,72,0.3773098303796266
13,242,74,0.37443637825439235
14,242,85,0.37443637825439235
15,242,78,0.37443637825439235
16,242,77,0.37443637825439235
17,242,66,0.37443637825439235
18,242,80,0.37443637825439235
19,242,73,0.37443637825439235
20,242,78,0.37443637825439235
21,242,75,0.37443637825439235
22,242,77,0.37443637825439235
23,242,79,0.37443637825439235
24,242,77,0.37443637825439235
25,242,80,0.37443637825439235
26,242,78,0.37443637825439235
27,242,74,0.37443637825439235
28,242,81,0.37443637825439235
29,242,75,0.37443637825439235
30,242,73,0.37443637825439235
31,242,76,0.37443637825439235
32,242,73,0.37443637825439235
33,242,77,0.37443637825439235
34,242,78,0.37443637825439235
35,242,77,0.37443637825439235
36,242,80,0.37443637825439235
37,242,82,0.37443637825439235
38,242,78,0.37443637825439235
39,242,74,0.37443637825439235
40,242,78,0.37443637825439235
41,242,81,0.37443637825439235
42,242,73,0.37443637825439235
43,242,82,0.37443637825439235
44,242,81,0.37443637825439235
45,242,74,0.37443637825439235
46,242,81,0.37443637825439235
47,242,74,0.37443637825439235
48,242,73,0.37443637825439235
49,244,76,0.3732952533811693
50,244,75,0.3732952533811693
51,244,76,0.3732952533811693
52,244,73,0.3732952533811693
53,244,76,0.3732952533811693
54,244,75,0.3732952533811693
55,244,83,0.3732952533811693
56,244,84,0.3732952533811693
57,244,81,0.3732952533811693
58,244,77,0.3732952533811693
59,244,76,0.3732952533811693
60,244,73,0.3732952533811693
61,244,78,0.3732952533811693
62,244,75,0.3732952533811693
63,244,81,0.3732952533811693
64,244,81,0.3732952533811693
65,244,73,0.3732952533811693
66,244,85,0.3732952533811693
67,244,77,0.3732952533811693
68,244,74,0.3732952533811693
69,244,78,0.3732952533811693
70,244,77,0.3732952533811693
71,244,70,0.3732952533811693
72,244,73,0.3732952533811693
73,244,76,0.3732952533811693
74,244,71,0.3732952533811693
75,243,75,0.37043747944175565
76,243,73,0.37043747944175565
77,243,76,0.37043747944175565
78,243,80,0.37043747944175565
79,243,74,0.37043747944175565
80,243,75,0.37043747944175565
81,243,71,0.37043747944175565
82,243,81,0.37043747944175565
83,243,81,0.37043747944175565
84,243,80,0.37043747944175565
85,243,74,0.37043747944175565
86,243,76,0.37043747944175565
87,243,76,0.37043747944175565
88,243,76,0.37043747944175565
89,243,77,0.37043747944175565
90,243,78,0.37043747944175565
91,243,74,0.37043747944175565
92,243,68,0.37043747944175565
93,243,80,0.37043747944175565
94,243,77,0.37043747944175565
95,243,74,0.37043747944175565
96,243,76,0.37043747944175565
97,243,76,0.37043747944175565
98,243,86,0.37043747944175565
99,243,75,0.37043747944175565
100,243,82,0.37043747944175565
101,243,80,0.37043747944175565
102,243,76,0.37043747944175565
103,243,80,0.37043747944175565
104,243,74,0.37043747944175565
105,243,76,0.37043747944175565
106,243,77,0.37043747944175565
107,243,83,0.37043747944175565
108,243,74,0.37043747944175565
109,243,73,0.37043747944175565
110,243,81,0.37043747944175565
111,243,76,0.37043747944175565
112,243,77,0.37043747944175565
113,243,76,0.37043747944175565
114,243,73,0.37043747944175565
115,243,78,0.37043747944175565
116,243,77,0.37043747944175565
117,243,75,0.37043747944175565
118,243,71,0.37043747944175565
119,243,79,0.37043747944175565
120,243,76,0.37043747944175565
121,243,73,0.37043747944175565
122,243,76,0.37043747944175565
123,243,74,0.37043747944175565
124,243,76,0.37043747944175565
125,243,76,0.37043747944175565
126,243,77,0.37043747944175565
127,243,81,0.37043747944175565
128,243,83,0.37043747944175565
129,243,80,0.37043747944175565
130,243,77,0.37043747944175565
131,243,76,0.37043747944175565
132,243,77,0.37043747944175565
133,243,84,0.37043747944175565
134,243,82,0.37043747944175565
135,243,76,0.37043747944175565
136,243,77,0.37043747944175565
137,243,77,0.37043747944175565
138,243,69,0.37043747944175565
139,243,73,0.37043747944175565
140,243,79,0.37043747944175565
141,243,78,0.37043747944175565
142,243,74,0.37043747944175565
143,243,73,0.37043747944175565
144,243,74,0.37043747944175565
145,243,73,0.37043747944175565
146,243,79,0.37043747944175565
147,243,71,0.37043747944175565
148,243,79,0.37043747944175565
149,243,70,0.37043747944175565
150,243,84,0.37043747944175565
