geracao,qtdFeatures,qtdParticulas,fitness
0,28,100,0.2687638339258167
1,28,88,0.2687638339258167
2,28,57,0.2687638339258167
3,28,56,0.2687638339258167
4,25,53,0.25876902713434813
5,25,51,0.25876902713434813
6,25,51,0.2572336621863206
7,25,50,0.2572336621863206
8,30,53,0.25169533169533165
9,30,54,0.25169533169533165
10,26,53,0.2475840301955552
11,26,49,0.2475840301955552
12,26,53,0.2475840301955552
13,26,51,0.2475840301955552
14,26,54,0.2475840301955552
15,26,54,0.2475840301955552
16,26,55,0.2475840301955552
17,26,54,0.2475840301955552
18,26,54,0.2475840301955552
19,26,60,0.2475840301955552
20,26,54,0.2475840301955552
21,26,53,0.2475840301955552
22,26,52,0.2475840301955552
23,26,53,0.2475840301955552
24,26,47,0.2475840301955552
25,26,52,0.2475840301955552
26,28,57,0.222501255650427
27,28,52,0.222501255650427
28,28,53,0.222501255650427
29,28,57,0.222501255650427
30,28,51,0.222501255650427
31,28,51,0.222501255650427
32,28,51,0.222501255650427
33,28,54,0.222501255650427
34,28,50,0.222501255650427
35,28,52,0.222501255650427
36,28,51,0.222501255650427
37,28,51,0.222501255650427
38,28,54,0.222501255650427
39,28,55,0.222501255650427
40,28,57,0.222501255650427
41,28,55,0.222501255650427
42,28,52,0.222501255650427
43,28,54,0.222501255650427
44,28,54,0.222501255650427
45,28,54,0.222501255650427
46,28,53,0.222501255650427
47,28,50,0.222501255650427
48,28,53,0.222501255650427
49,28,54,0.222501255650427
50,28,55,0.222501255650427
51,28,50,0.222501255650427
52,28,48,0.222501255650427
53,28,51,0.222501255650427
54,28,57,0.222501255650427
55,28,54,0.222501255650427
56,28,53,0.222501255650427
57,28,52,0.222501255650427
58,28,51,0.222501255650427
59,28,55,0.222501255650427
60,28,52,0.222501255650427
61,28,54,0.222501255650427
62,28,51,0.222501255650427
63,28,52,0.222501255650427
64,28,54,0.222501255650427
65,28,52,0.222501255650427
66,28,53,0.222501255650427
67,28,56,0.222501255650427
68,28,52,0.222501255650427
69,28,53,0.222501255650427
70,28,50,0.222501255650427
71,28,54,0.222501255650427
72,28,59,0.222501255650427
73,28,54,0.222501255650427
74,28,52,0.222501255650427
75,28,51,0.222501255650427
76,28,53,0.222501255650427
77,28,52,0.222501255650427
78,28,51,0.222501255650427
79,28,52,0.222501255650427
80,28,51,0.222501255650427
81,28,54,0.222501255650427
82,28,53,0.222501255650427
83,28,51,0.222501255650427
84,28,53,0.222501255650427
85,28,52,0.222501255650427
86,28,55,0.222501255650427
87,28,51,0.222501255650427
88,28,51,0.222501255650427
89,28,50,0.222501255650427
90,28,54,0.222501255650427
91,28,52,0.222501255650427
92,28,59,0.222501255650427
93,28,53,0.222501255650427
94,28,55,0.222501255650427
95,28,54,0.222501255650427
96,28,51,0.222501255650427
97,28,50,0.222501255650427
98,28,55,0.222501255650427
99,28,56,0.222501255650427
100,28,50,0.222501255650427
101,28,53,0.222501255650427
102,28,52,0.222501255650427
103,28,53,0.222501255650427
104,28,51,0.222501255650427
105,28,53,0.222501255650427
106,28,51,0.222501255650427
107,28,49,0.222501255650427
108,28,53,0.222501255650427
109,28,51,0.222501255650427
110,28,50,0.222501255650427
111,28,50,0.222501255650427
112,28,51,0.222501255650427
113,28,58,0.222501255650427
114,28,53,0.222501255650427
115,28,53,0.222501255650427
116,28,53,0.222501255650427
117,28,53,0.222501255650427
118,28,52,0.222501255650427
119,28,52,0.222501255650427
120,28,53,0.222501255650427
121,28,51,0.222501255650427
122,28,52,0.222501255650427
123,28,50,0.222501255650427
124,28,55,0.222501255650427
125,28,54,0.222501255650427
126,28,54,0.222501255650427
127,28,51,0.222501255650427
128,28,50,0.222501255650427
129,28,54,0.222501255650427
130,28,50,0.222501255650427
131,28,52,0.222501255650427
132,28,53,0.222501255650427
133,28,51,0.222501255650427
134,28,55,0.222501255650427
135,28,49,0.222501255650427
136,28,54,0.222501255650427
137,28,51,0.222501255650427
138,28,49,0.222501255650427
139,28,50,0.222501255650427
140,28,53,0.222501255650427
141,28,51,0.222501255650427
142,28,52,0.222501255650427
143,28,56,0.222501255650427
144,28,55,0.222501255650427
145,28,55,0.222501255650427
146,28,53,0.222501255650427
147,28,52,0.222501255650427
148,28,53,0.222501255650427
149,28,54,0.222501255650427
150,28,54,0.222501255650427
