geracao,qtdFeatures,qtdParticulas,fitness
0,8,99,0.0039215686274509665
1,8,41,0.0039215686274509665
2,8,16,0.0039215686274509665
3,8,7,0.0039215686274509665
4,8,4,0.0039215686274509665
5,8,4,0.0039215686274509665
6,8,1,0.0039215686274509665
7,8,2,0.0039215686274509665
8,8,2,0.0039215686274509665
9,8,0,0.0039215686274509665
10,8,3,0.0039215686274509665
11,8,0,0.0039215686274509665
12,8,1,0.0039215686274509665
13,8,0,0.0039215686274509665
14,8,0,0.0039215686274509665
15,8,1,0.0039215686274509665
16,8,0,0.0039215686274509665
17,8,0,0.0039215686274509665
18,8,0,0.0039215686274509665
19,8,0,0.0039215686274509665
20,8,0,0.0039215686274509665
21,8,0,0.0039215686274509665
22,8,0,0.0039215686274509665
23,8,0,0.0039215686274509665
24,8,0,0.0039215686274509665
25,8,0,0.0039215686274509665
26,8,0,0.0039215686274509665
27,8,0,0.0039215686274509665
28,8,0,0.0039215686274509665
29,8,0,0.0039215686274509665
30,8,0,0.0039215686274509665
31,8,0,0.0039215686274509665
32,8,0,0.0039215686274509665
33,8,0,0.0039215686274509665
34,8,0,0.0039215686274509665
35,8,0,0.0039215686274509665
36,8,0,0.0039215686274509665
37,8,0,0.0039215686274509665
38,8,0,0.0039215686274509665
39,8,0,0.0039215686274509665
40,8,0,0.0039215686274509665
41,8,0,0.0039215686274509665
42,8,0,0.0039215686274509665
43,8,0,0.0039215686274509665
44,8,0,0.0039215686274509665
45,8,0,0.0039215686274509665
46,8,0,0.0039215686274509665
47,8,0,0.0039215686274509665
48,8,0,0.0039215686274509665
49,8,0,0.0039215686274509665
50,8,0,0.0039215686274509665
51,8,0,0.0039215686274509665
52,8,0,0.0039215686274509665
53,8,0,0.0039215686274509665
54,8,0,0.0039215686274509665
55,8,0,0.0039215686274509665
56,8,0,0.0039215686274509665
57,8,0,0.0039215686274509665
58,8,0,0.0039215686274509665
59,8,0,0.0039215686274509665
60,8,0,0.0039215686274509665
61,8,0,0.0039215686274509665
62,8,0,0.0039215686274509665
63,8,0,0.0039215686274509665
64,8,0,0.0039215686274509665
65,8,0,0.0039215686274509665
66,8,0,0.0039215686274509665
67,8,0,0.0039215686274509665
68,8,0,0.0039215686274509665
69,8,0,0.0039215686274509665
70,8,0,0.0039215686274509665
71,8,0,0.0039215686274509665
72,8,0,0.0039215686274509665
73,8,0,0.0039215686274509665
74,8,0,0.0039215686274509665
75,8,0,0.0039215686274509665
76,8,0,0.0039215686274509665
77,8,0,0.0039215686274509665
78,8,0,0.0039215686274509665
79,8,0,0.0039215686274509665
80,8,0,0.0039215686274509665
81,8,0,0.0039215686274509665
82,8,0,0.0039215686274509665
83,8,0,0.0039215686274509665
84,8,0,0.0039215686274509665
85,8,0,0.0039215686274509665
86,8,0,0.0039215686274509665
87,8,0,0.0039215686274509665
88,8,0,0.0039215686274509665
89,8,0,0.0039215686274509665
90,8,0,0.0039215686274509665
91,8,0,0.0039215686274509665
92,8,0,0.0039215686274509665
93,8,0,0.0039215686274509665
94,8,0,0.0039215686274509665
95,8,0,0.0039215686274509665
96,8,0,0.0039215686274509665
97,8,0,0.0039215686274509665
98,8,0,0.0039215686274509665
99,8,0,0.0039215686274509665
100,8,0,0.0039215686274509665
101,8,0,0.0039215686274509665
102,8,0,0.0039215686274509665
103,8,0,0.0039215686274509665
104,8,0,0.0039215686274509665
105,8,0,0.0039215686274509665
106,8,0,0.0039215686274509665
107,8,0,0.0039215686274509665
108,8,0,0.0039215686274509665
109,8,0,0.0039215686274509665
110,8,0,0.0039215686274509665
111,8,0,0.0039215686274509665
112,8,0,0.0039215686274509665
113,8,0,0.0039215686274509665
114,8,0,0.0039215686274509665
115,8,0,0.0039215686274509665
116,8,0,0.0039215686274509665
117,8,0,0.0039215686274509665
118,8,0,0.0039215686274509665
119,8,0,0.0039215686274509665
120,8,0,0.0039215686274509665
121,8,0,0.0039215686274509665
122,8,0,0.0039215686274509665
123,8,0,0.0039215686274509665
124,8,0,0.0039215686274509665
125,8,0,0.0039215686274509665
126,8,0,0.0039215686274509665
127,8,0,0.0039215686274509665
128,8,0,0.0039215686274509665
129,8,0,0.0039215686274509665
130,8,0,0.0039215686274509665
131,8,0,0.0039215686274509665
132,8,0,0.0039215686274509665
133,8,0,0.0039215686274509665
134,8,0,0.0039215686274509665
135,8,0,0.0039215686274509665
136,8,0,0.0039215686274509665
137,8,0,0.0039215686274509665
138,8,0,0.0039215686274509665
139,8,0,0.0039215686274509665
140,8,0,0.0039215686274509665
141,8,0,0.0039215686274509665
142,8,0,0.0039215686274509665
143,8,0,0.0039215686274509665
144,8,0,0.0039215686274509665
145,8,0,0.0039215686274509665
146,8,0,0.0039215686274509665
147,8,0,0.0039215686274509665
148,8,0,0.0039215686274509665
149,8,0,0.0039215686274509665
150,8,0,0.0039215686274509665
