geracao,qtdFeatures,qtdParticulas,fitness
0,19,100,0.06119786412729167
1,23,100,0.054920520327811806
2,23,100,0.054920520327811806
3,20,99,0.04978091609651669
4,20,100,0.04978091609651669
5,20,100,0.04978091609651669
6,20,100,0.04978091609651669
7,20,100,0.04978091609651669
8,20,100,0.04978091609651669
9,20,100,0.04978091609651669
10,20,100,0.04978091609651669
11,20,100,0.04978091609651669
12,20,100,0.04978091609651669
13,20,100,0.04978091609651669
14,20,100,0.04978091609651669
15,20,100,0.04978091609651669
16,20,100,0.04978091609651669
17,20,100,0.04978091609651669
18,20,100,0.04978091609651669
19,20,100,0.04978091609651669
20,20,100,0.04978091609651669
21,20,100,0.04978091609651669
22,20,100,0.04978091609651669
23,20,100,0.04978091609651669
24,20,100,0.04978091609651669
25,20,100,0.04978091609651669
26,20,100,0.04978091609651669
27,20,100,0.04978091609651669
28,20,100,0.04978091609651669
29,20,100,0.04978091609651669
30,20,100,0.04978091609651669
31,20,100,0.04978091609651669
32,20,100,0.04978091609651669
33,20,100,0.04978091609651669
34,20,100,0.04978091609651669
35,20,100,0.04978091609651669
36,20,100,0.04978091609651669
37,20,100,0.04978091609651669
38,20,100,0.04978091609651669
39,21,100,0.04717926262083416
40,21,100,0.04717926262083416
41,21,100,0.04717926262083416
42,21,100,0.04717926262083416
43,21,100,0.04717926262083416
44,21,100,0.04717926262083416
45,21,100,0.04717926262083416
46,21,100,0.04717926262083416
47,21,100,0.04717926262083416
48,21,100,0.04717926262083416
49,21,100,0.04717926262083416
50,21,100,0.04717926262083416
51,21,100,0.04717926262083416
52,21,100,0.04717926262083416
53,21,100,0.04717926262083416
54,21,100,0.04717926262083416
55,21,100,0.04717926262083416
56,21,100,0.04717926262083416
57,21,100,0.04717926262083416
58,21,100,0.04717926262083416
59,21,100,0.04717926262083416
60,21,100,0.04717926262083416
61,21,100,0.04717926262083416
62,21,100,0.04717926262083416
63,21,100,0.04717926262083416
64,21,100,0.04717926262083416
65,21,100,0.04717926262083416
66,21,100,0.04717926262083416
67,21,100,0.04717926262083416
68,21,100,0.04717926262083416
69,21,100,0.04717926262083416
70,21,100,0.04717926262083416
71,21,100,0.04717926262083416
72,21,100,0.04717926262083416
73,21,100,0.04717926262083416
74,21,100,0.04717926262083416
75,21,100,0.04717926262083416
76,21,100,0.04717926262083416
77,21,100,0.04717926262083416
78,21,100,0.04717926262083416
79,21,100,0.04717926262083416
80,21,100,0.04717926262083416
81,21,100,0.04717926262083416
82,21,100,0.04717926262083416
83,21,100,0.04717926262083416
84,21,100,0.04717926262083416
85,21,100,0.04717926262083416
86,21,100,0.04717926262083416
87,21,100,0.04717926262083416
88,21,100,0.04717926262083416
89,21,100,0.04717926262083416
90,21,100,0.04717926262083416
91,21,100,0.04717926262083416
92,21,100,0.04717926262083416
93,21,100,0.04717926262083416
94,21,100,0.04717926262083416
95,21,100,0.04717926262083416
96,21,100,0.04717926262083416
97,21,100,0.04717926262083416
98,21,100,0.04717926262083416
99,21,100,0.04717926262083416
100,21,100,0.04717926262083416
101,21,100,0.04717926262083416
102,21,100,0.04717926262083416
103,21,100,0.04717926262083416
104,21,100,0.04717926262083416
105,21,100,0.04717926262083416
106,21,100,0.04717926262083416
107,21,100,0.04717926262083416
108,21,100,0.04717926262083416
109,21,100,0.04717926262083416
110,21,100,0.04717926262083416
111,21,100,0.04717926262083416
112,21,100,0.04717926262083416
113,21,100,0.04717926262083416
114,21,100,0.04717926262083416
115,21,100,0.04717926262083416
116,21,100,0.04717926262083416
117,21,100,0.04717926262083416
118,21,100,0.04717926262083416
119,21,100,0.04717926262083416
120,21,100,0.04717926262083416
121,21,100,0.04717926262083416
122,21,100,0.04717926262083416
123,21,100,0.04717926262083416
124,21,100,0.04717926262083416
125,21,100,0.04717926262083416
126,21,100,0.04717926262083416
127,21,100,0.04717926262083416
128,21,100,0.04717926262083416
129,21,100,0.04717926262083416
130,21,100,0.04717926262083416
131,21,100,0.04717926262083416
132,21,100,0.04717926262083416
133,21,100,0.04717926262083416
134,21,100,0.04717926262083416
135,21,100,0.04717926262083416
136,21,100,0.04717926262083416
137,21,100,0.04717926262083416
138,21,100,0.04717926262083416
139,21,100,0.04717926262083416
140,21,100,0.04717926262083416
141,21,100,0.04717926262083416
142,21,100,0.04717926262083416
143,21,100,0.04717926262083416
144,21,100,0.04717926262083416
145,21,100,0.04717926262083416
146,21,100,0.04717926262083416
147,21,100,0.04717926262083416
148,21,100,0.04717926262083416
149,21,100,0.04717926262083416
150,21,100,0.04717926262083416
