geracao,qtdFeatures,qtdParticulas,fitness
0,18.4,100.0,0.05786951072188887
1,20.066666666666666,100.0,0.055274554115824666
2,19.333333333333332,100.0,0.05397324278697336
3,18.733333333333334,99.93333333333334,0.05318406996196593
4,19.0,100.0,0.05303447218760809
5,18.533333333333335,100.0,0.05231751177424219
6,18.333333333333332,100.0,0.051901143143591434
7,18.333333333333332,100.0,0.051901143143591434
8,18.2,100.0,0.05187134610122847
9,18.533333333333335,100.0,0.0516630968910555
10,18.8,100.0,0.05136270291402159
11,18.533333333333335,100.0,0.05102041807729154
12,18.466666666666665,100.0,0.05085654370213073
13,18.666666666666668,100.0,0.05072322359720229
14,18.666666666666668,100.0,0.05072322359720229
15,18.466666666666665,100.0,0.05069266932696991
16,18.266666666666666,100.0,0.05058838871594269
17,18.2,100.0,0.05027741336954486
18,18.2,100.0,0.05027741336954486
19,18.333333333333332,100.0,0.0501004701791923
20,18.133333333333333,100.0,0.050069160688860075
21,17.866666666666667,100.0,0.049830543951936604
22,18.333333333333332,100.0,0.049650578210616934
23,18.0,100.0,0.04954692022511585
24,17.466666666666665,100.0,0.04948612796872439
25,17.466666666666665,100.0,0.04938308704910894
26,17.333333333333332,100.0,0.04935284959334713
27,17.733333333333334,100.0,0.04924919160784604
28,17.933333333333334,100.0,0.04920676848526115
29,17.933333333333334,100.0,0.04920676848526115
30,17.933333333333334,100.0,0.04917470577475953
31,17.933333333333334,100.0,0.04917470577475953
32,17.933333333333334,100.0,0.04917470577475953
33,17.8,100.0,0.04893621910882475
34,17.8,100.0,0.04893621910882475
35,17.866666666666667,100.0,0.04872859252417792
36,17.866666666666667,100.0,0.04872859252417792
37,17.866666666666667,100.0,0.04872859252417792
38,17.866666666666667,100.0,0.04872859252417792
39,17.933333333333334,100.0,0.04855514895913241
40,17.933333333333334,100.0,0.04855514895913241
41,17.933333333333334,100.0,0.04855514895913241
42,17.933333333333334,100.0,0.04855514895913241
43,17.933333333333334,100.0,0.04855514895913241
44,17.933333333333334,100.0,0.04855514895913241
45,17.933333333333334,100.0,0.04845180019738142
46,17.933333333333334,100.0,0.04845180019738142
47,18.066666666666666,100.0,0.04837837966764214
48,18.066666666666666,100.0,0.04837837966764214
49,18.066666666666666,100.0,0.04837837966764214
50,18.066666666666666,100.0,0.04837837966764214
51,18.066666666666666,100.0,0.04837837966764214
52,18.333333333333332,100.0,0.048304959137902864
53,18.333333333333332,100.0,0.048304959137902864
54,18.333333333333332,100.0,0.048304959137902864
55,18.333333333333332,100.0,0.048304959137902864
56,18.333333333333332,100.0,0.048304959137902864
57,18.333333333333332,100.0,0.048304959137902864
58,18.333333333333332,100.0,0.048304959137902864
59,18.333333333333332,100.0,0.048304959137902864
60,18.333333333333332,100.0,0.048304959137902864
61,18.333333333333332,100.0,0.048304959137902864
62,18.333333333333332,100.0,0.048304959137902864
63,18.333333333333332,100.0,0.048304959137902864
64,18.333333333333332,100.0,0.048304959137902864
65,18.333333333333332,100.0,0.048304959137902864
66,18.4,100.0,0.048201301152401774
67,18.4,100.0,0.048201301152401774
68,18.4,100.0,0.048201301152401774
69,18.4,100.0,0.048201301152401774
70,18.4,100.0,0.048201301152401774
71,18.4,100.0,0.04809764316690069
72,18.733333333333334,100.0,0.04778759550003316
73,18.466666666666665,100.0,0.04765250587492693
74,18.466666666666665,100.0,0.047549157113175936
75,18.466666666666665,100.0,0.047444433824327614
76,18.466666666666665,100.0,0.047444433824327614
77,18.466666666666665,100.0,0.047444433824327614
78,18.466666666666665,100.0,0.047444433824327614
79,18.466666666666665,100.0,0.047444433824327614
80,18.733333333333334,100.0,0.04723742707707554
81,18.733333333333334,100.0,0.04723742707707554
82,18.733333333333334,100.0,0.04723742707707554
83,18.733333333333334,100.0,0.04723742707707554
84,18.733333333333334,100.0,0.04723742707707554
85,18.733333333333334,100.0,0.04723742707707554
86,18.733333333333334,100.0,0.04723742707707554
87,18.733333333333334,100.0,0.04723742707707554
88,19.066666666666666,100.0,0.04706202754798573
89,19.666666666666668,100.0,0.04678221733688001
90,19.666666666666668,100.0,0.04678221733688001
