geracao,qtdFeatures,qtdParticulas,fitness
0,12,100,0.10327822764624828
1,12,100,0.10327822764624828
2,14,100,0.09040996107532273
3,15,100,0.08947682007759239
4,14,100,0.07028829479446685
5,14,100,0.07028829479446685
6,14,100,0.07028829479446685
7,14,100,0.07028829479446685
8,14,100,0.07028829479446685
9,14,100,0.07028829479446685
10,14,100,0.07028829479446685
11,14,100,0.07028829479446685
12,14,100,0.07028829479446685
13,14,100,0.07028829479446685
14,14,100,0.07028829479446685
15,14,100,0.07028829479446685
16,14,100,0.07028829479446685
17,14,100,0.07028829479446685
18,14,100,0.07028829479446685
19,14,100,0.07028829479446685
20,14,100,0.07028829479446685
21,14,100,0.07028829479446685
22,14,100,0.07028829479446685
23,14,100,0.07028829479446685
24,14,100,0.07028829479446685
25,14,100,0.07028829479446685
26,14,100,0.07028829479446685
27,14,100,0.07028829479446685
28,14,100,0.07028829479446685
29,14,100,0.07028829479446685
30,14,100,0.07028829479446685
31,14,100,0.07028829479446685
32,14,100,0.07028829479446685
33,14,100,0.07028829479446685
34,14,100,0.07028829479446685
35,14,100,0.07028829479446685
36,14,100,0.07028829479446685
37,14,100,0.07028829479446685
38,14,100,0.07028829479446685
39,14,100,0.07028829479446685
40,14,100,0.07028829479446685
41,14,100,0.07028829479446685
42,14,100,0.07028829479446685
43,14,100,0.07028829479446685
44,14,100,0.07028829479446685
45,14,100,0.07028829479446685
46,14,100,0.07028829479446685
47,14,100,0.07028829479446685
48,14,100,0.07028829479446685
49,14,100,0.07028829479446685
50,14,100,0.07028829479446685
51,14,100,0.07028829479446685
52,14,100,0.07028829479446685
53,14,100,0.07028829479446685
54,14,100,0.07028829479446685
55,14,100,0.07028829479446685
56,14,100,0.07028829479446685
57,14,100,0.07028829479446685
58,14,100,0.07028829479446685
59,14,100,0.07028829479446685
60,14,100,0.07028829479446685
61,14,100,0.07028829479446685
62,14,100,0.07028829479446685
63,14,100,0.07028829479446685
64,14,100,0.07028829479446685
65,14,100,0.07028829479446685
66,14,100,0.07028829479446685
67,14,100,0.07028829479446685
68,14,100,0.07028829479446685
69,14,100,0.07028829479446685
70,14,100,0.07028829479446685
71,14,100,0.07028829479446685
72,14,100,0.07028829479446685
73,14,100,0.07028829479446685
74,14,100,0.07028829479446685
75,14,100,0.07028829479446685
76,14,100,0.07028829479446685
77,14,100,0.07028829479446685
78,14,100,0.07028829479446685
79,14,100,0.07028829479446685
80,14,100,0.07028829479446685
81,14,100,0.07028829479446685
82,14,100,0.07028829479446685
83,14,100,0.07028829479446685
84,14,100,0.07028829479446685
85,14,100,0.07028829479446685
86,14,100,0.07028829479446685
87,14,100,0.07028829479446685
88,14,100,0.07028829479446685
89,14,100,0.07028829479446685
90,14,100,0.07028829479446685
91,14,100,0.07028829479446685
92,14,100,0.07028829479446685
93,14,100,0.07028829479446685
94,14,100,0.07028829479446685
95,14,100,0.07028829479446685
96,14,100,0.07028829479446685
97,14,100,0.07028829479446685
98,14,100,0.07028829479446685
99,14,100,0.07028829479446685
100,14,100,0.07028829479446685
101,14,100,0.07028829479446685
102,14,100,0.07028829479446685
103,14,100,0.07028829479446685
104,14,100,0.07028829479446685
105,14,100,0.07028829479446685
106,14,100,0.07028829479446685
107,14,100,0.07028829479446685
108,14,100,0.07028829479446685
109,14,100,0.07028829479446685
110,14,100,0.07028829479446685
111,14,100,0.07028829479446685
112,14,100,0.07028829479446685
113,14,100,0.07028829479446685
114,14,100,0.07028829479446685
115,14,100,0.07028829479446685
116,14,100,0.07028829479446685
117,14,100,0.07028829479446685
118,14,100,0.07028829479446685
119,14,100,0.07028829479446685
120,14,100,0.07028829479446685
121,14,100,0.07028829479446685
122,14,100,0.07028829479446685
123,14,100,0.07028829479446685
124,14,100,0.07028829479446685
125,14,100,0.07028829479446685
126,14,100,0.07028829479446685
127,14,100,0.07028829479446685
128,14,100,0.07028829479446685
129,14,100,0.07028829479446685
130,14,100,0.07028829479446685
131,14,100,0.07028829479446685
132,14,100,0.07028829479446685
133,14,100,0.07028829479446685
134,14,100,0.07028829479446685
135,14,100,0.07028829479446685
136,14,100,0.07028829479446685
137,14,100,0.07028829479446685
138,14,100,0.07028829479446685
139,14,100,0.07028829479446685
140,14,100,0.07028829479446685
141,14,100,0.07028829479446685
142,14,100,0.07028829479446685
143,14,100,0.07028829479446685
144,14,100,0.07028829479446685
145,14,100,0.07028829479446685
146,14,100,0.07028829479446685
147,14,100,0.07028829479446685
148,14,100,0.07028829479446685
149,14,100,0.07028829479446685
150,14,100,0.07028829479446685
