geracao,qtdFeatures,qtdParticulas,fitness
0,19,100,0.056482764622789894
1,19,90,0.056482764622789894
2,18,58,0.054473564692367304
3,18,52,0.054473564692367304
4,18,54,0.054473564692367304
5,18,52,0.054473564692367304
6,18,52,0.054473564692367304
7,18,53,0.054473564692367304
8,19,53,0.051340445083702946
9,19,51,0.051340445083702946
10,19,52,0.051340445083702946
11,19,51,0.051340445083702946
12,19,54,0.051340445083702946
13,19,52,0.051340445083702946
14,19,55,0.051340445083702946
15,19,52,0.051340445083702946
16,19,54,0.051340445083702946
17,19,53,0.051340445083702946
18,19,52,0.051340445083702946
19,19,51,0.051340445083702946
20,19,52,0.051340445083702946
21,19,52,0.051340445083702946
22,19,56,0.051340445083702946
23,19,56,0.051340445083702946
24,19,52,0.051340445083702946
25,19,53,0.051340445083702946
26,19,52,0.051340445083702946
27,19,52,0.051340445083702946
28,19,48,0.051340445083702946
29,19,53,0.051340445083702946
30,17,55,0.049327354260089606
31,17,50,0.049327354260089606
32,17,53,0.049327354260089606
33,17,51,0.049327354260089606
34,17,52,0.049327354260089606
35,17,54,0.049327354260089606
36,17,54,0.049327354260089606
37,17,52,0.049327354260089606
38,17,51,0.049327354260089606
39,17,52,0.049327354260089606
40,17,49,0.049327354260089606
41,17,49,0.049327354260089606
42,17,51,0.049327354260089606
43,17,54,0.049327354260089606
44,17,55,0.049327354260089606
45,17,49,0.049327354260089606
46,17,51,0.049327354260089606
47,17,49,0.049327354260089606
48,17,54,0.049327354260089606
49,17,52,0.049327354260089606
50,17,48,0.049327354260089606
51,17,50,0.049327354260089606
52,17,52,0.049327354260089606
53,17,52,0.049327354260089606
54,17,50,0.049327354260089606
55,17,49,0.049327354260089606
56,17,52,0.049327354260089606
57,17,48,0.049327354260089606
58,19,54,0.048226046314000404
59,19,56,0.048226046314000404
60,19,49,0.048226046314000404
61,19,56,0.048226046314000404
62,19,55,0.048226046314000404
63,19,54,0.048226046314000404
64,19,53,0.048226046314000404
65,20,52,0.046675814887735534
66,20,47,0.046675814887735534
67,20,50,0.046675814887735534
68,20,49,0.046675814887735534
69,20,53,0.046675814887735534
70,20,49,0.046675814887735534
71,20,51,0.046675814887735534
72,20,51,0.046675814887735534
73,20,49,0.046675814887735534
74,20,52,0.046675814887735534
75,20,50,0.046675814887735534
76,20,51,0.046675814887735534
77,20,53,0.046675814887735534
78,20,54,0.046675814887735534
79,20,46,0.046675814887735534
80,20,51,0.046675814887735534
81,20,50,0.046675814887735534
82,20,49,0.046675814887735534
83,20,54,0.046675814887735534
84,20,52,0.046675814887735534
85,20,51,0.046675814887735534
86,20,50,0.046675814887735534
87,20,51,0.046675814887735534
88,20,49,0.046675814887735534
89,20,51,0.046675814887735534
90,20,52,0.046675814887735534
91,20,51,0.046675814887735534
92,20,51,0.046675814887735534
93,20,50,0.046675814887735534
94,20,51,0.046675814887735534
95,20,49,0.046675814887735534
96,19,54,0.04513020109350374
97,19,50,0.04513020109350374
98,19,49,0.04513020109350374
99,19,50,0.04513020109350374
100,19,50,0.04513020109350374
101,19,52,0.04513020109350374
102,19,52,0.04513020109350374
103,19,51,0.04513020109350374
104,19,54,0.04513020109350374
105,19,54,0.04513020109350374
106,19,51,0.04513020109350374
107,19,49,0.04513020109350374
108,19,54,0.04513020109350374
109,19,51,0.04513020109350374
110,19,51,0.04513020109350374
111,19,53,0.04513020109350374
112,19,49,0.04513020109350374
113,19,50,0.04513020109350374
114,19,49,0.04513020109350374
115,19,48,0.04513020109350374
116,19,48,0.04513020109350374
117,19,50,0.04513020109350374
118,19,56,0.04513020109350374
119,19,50,0.04513020109350374
120,19,52,0.04513020109350374
121,19,47,0.04513020109350374
122,19,52,0.04513020109350374
123,19,53,0.04513020109350374
124,19,53,0.04513020109350374
125,19,52,0.04513020109350374
126,19,50,0.04513020109350374
127,19,51,0.04513020109350374
128,19,51,0.04513020109350374
129,19,48,0.04513020109350374
130,19,50,0.04513020109350374
131,19,51,0.04513020109350374
132,19,49,0.04513020109350374
133,19,52,0.04513020109350374
134,19,48,0.04513020109350374
135,19,49,0.04513020109350374
136,19,48,0.04513020109350374
137,19,53,0.04513020109350374
138,19,52,0.04513020109350374
139,19,50,0.04513020109350374
140,19,53,0.04513020109350374
141,19,55,0.04513020109350374
142,19,51,0.04513020109350374
143,19,54,0.04513020109350374
144,19,51,0.04513020109350374
145,19,51,0.04513020109350374
146,19,50,0.04513020109350374
147,19,49,0.04513020109350374
148,19,54,0.04513020109350374
149,19,52,0.04513020109350374
150,19,50,0.04513020109350374
