geracao,qtdFeatures,qtdParticulas,fitness
0,13.466666666666667,100.0,0.10044008976293647
1,14.333333333333334,37.8,0.1002138349801687
2,14.933333333333334,21.466666666666665,0.09956066773693574
3,15.8,13.933333333333334,0.09938684523013808
4,16.0,10.2,0.09922375038894544
5,17.733333333333334,7.466666666666667,0.09672476106104666
6,17.466666666666665,4.933333333333334,0.09611787924980993
7,18.133333333333333,5.0,0.09490962914806197
8,18.266666666666666,4.933333333333334,0.09381813438402124
9,18.4,3.466666666666667,0.09301437382558006
10,17.866666666666667,3.0,0.09270547473011591
11,17.6,2.8,0.09262746460321629
12,18.466666666666665,2.533333333333333,0.0914138171545486
13,18.533333333333335,1.2,0.09103174639491635
14,18.533333333333335,1.4,0.09103174639491635
15,18.533333333333335,0.6,0.09103174639491635
16,18.4,0.5333333333333333,0.0909688117601531
17,18.4,0.2,0.0909688117601531
18,18.4,0.13333333333333333,0.0909688117601531
19,18.4,0.26666666666666666,0.0909688117601531
20,18.4,0.13333333333333333,0.0909688117601531
21,18.4,0.06666666666666667,0.0909688117601531
22,18.4,0.13333333333333333,0.0909688117601531
23,18.4,0.06666666666666667,0.0909688117601531
24,18.4,0.0,0.0909688117601531
25,18.4,0.0,0.0909688117601531
26,18.4,0.0,0.0909688117601531
27,18.4,0.0,0.0909688117601531
28,18.4,0.0,0.0909688117601531
29,18.4,0.0,0.0909688117601531
30,18.4,0.0,0.0909688117601531
31,18.4,0.0,0.0909688117601531
32,18.4,0.0,0.0909688117601531
33,18.4,0.0,0.0909688117601531
34,18.4,0.0,0.0909688117601531
35,18.4,0.0,0.0909688117601531
36,18.4,0.0,0.0909688117601531
37,18.4,0.0,0.0909688117601531
38,18.4,0.0,0.0909688117601531
39,18.4,0.0,0.0909688117601531
40,18.4,0.0,0.0909688117601531
41,18.4,0.0,0.0909688117601531
42,18.4,0.0,0.0909688117601531
43,18.4,0.0,0.0909688117601531
44,18.4,0.0,0.0909688117601531
45,18.4,0.0,0.0909688117601531
46,18.4,0.0,0.0909688117601531
47,18.4,0.0,0.0909688117601531
48,18.4,0.0,0.0909688117601531
49,18.4,0.0,0.0909688117601531
50,18.4,0.0,0.0909688117601531
51,18.4,0.0,0.0909688117601531
52,18.4,0.0,0.0909688117601531
53,18.4,0.0,0.0909688117601531
54,18.4,0.0,0.0909688117601531
55,18.4,0.0,0.0909688117601531
56,18.4,0.0,0.0909688117601531
57,18.4,0.0,0.0909688117601531
58,18.4,0.0,0.0909688117601531
59,18.4,0.0,0.0909688117601531
60,18.4,0.0,0.0909688117601531
61,18.4,0.0,0.0909688117601531
62,18.4,0.0,0.0909688117601531
63,18.4,0.0,0.0909688117601531
64,18.4,0.0,0.0909688117601531
65,18.4,0.0,0.0909688117601531
66,18.4,0.0,0.0909688117601531
67,18.4,0.0,0.0909688117601531
68,18.4,0.0,0.0909688117601531
69,18.4,0.0,0.0909688117601531
70,18.4,0.0,0.0909688117601531
71,18.4,0.0,0.0909688117601531
72,18.4,0.0,0.0909688117601531
73,18.4,0.0,0.0909688117601531
74,18.4,0.0,0.0909688117601531
75,18.4,0.0,0.0909688117601531
76,18.4,0.0,0.0909688117601531
77,18.4,0.0,0.0909688117601531
78,18.4,0.0,0.0909688117601531
79,18.4,0.0,0.0909688117601531
80,18.4,0.0,0.0909688117601531
81,18.4,0.0,0.0909688117601531
82,18.4,0.0,0.0909688117601531
83,18.4,0.0,0.0909688117601531
84,18.4,0.0,0.0909688117601531
85,18.4,0.0,0.0909688117601531
86,18.4,0.0,0.0909688117601531
87,18.4,0.0,0.0909688117601531
88,18.4,0.0,0.0909688117601531
89,18.4,0.0,0.0909688117601531
90,18.4,0.0,0.0909688117601531
91,18.4,0.0,0.0909688117601531
92,18.4,0.0,0.0909688117601531
93,18.4,0.0,0.0909688117601531
94,18.4,0.0,0.0909688117601531
95,18.4,0.0,0.0909688117601531
96,18.4,0.0,0.0909688117601531
97,18.4,0.0,0.0909688117601531
98,18.4,0.0,0.0909688117601531
99,18.4,0.0,0.0909688117601531
100,18.4,0.0,0.0909688117601531
101,18.4,0.0,0.0909688117601531
102,18.4,0.0,0.0909688117601531
103,18.4,0.0,0.0909688117601531
104,18.4,0.0,0.0909688117601531
105,18.4,0.0,0.0909688117601531
106,18.4,0.0,0.0909688117601531
107,18.4,0.0,0.0909688117601531
108,18.4,0.0,0.0909688117601531
109,18.4,0.0,0.0909688117601531
110,18.4,0.0,0.0909688117601531
111,18.4,0.0,0.0909688117601531
112,18.4,0.0,0.0909688117601531
113,18.4,0.0,0.0909688117601531
114,18.4,0.0,0.0909688117601531
115,18.4,0.0,0.0909688117601531
116,18.4,0.0,0.0909688117601531
117,18.4,0.0,0.0909688117601531
118,18.4,0.0,0.0909688117601531
119,18.4,0.0,0.0909688117601531
120,18.4,0.0,0.0909688117601531
121,18.4,0.0,0.0909688117601531
122,18.4,0.0,0.0909688117601531
123,18.4,0.0,0.0909688117601531
124,18.4,0.0,0.0909688117601531
125,18.4,0.0,0.0909688117601531
126,18.4,0.0,0.0909688117601531
127,18.4,0.0,0.0909688117601531
128,18.4,0.0,0.0909688117601531
129,18.4,0.0,0.0909688117601531
130,18.4,0.0,0.0909688117601531
131,18.4,0.0,0.0909688117601531
132,18.4,0.0,0.0909688117601531
133,18.4,0.0,0.0909688117601531
134,18.4,0.0,0.0909688117601531
135,18.4,0.0,0.0909688117601531
136,18.4,0.0,0.0909688117601531
137,18.4,0.0,0.0909688117601531
138,18.4,0.0,0.0909688117601531
139,18.4,0.0,0.0909688117601531
