geracao,qtdFeatures,qtdParticulas,fitness
0,19,100,0.08618906808410276
1,19,85,0.08618906808410276
2,19,58,0.08618906808410276
3,19,54,0.08618906808410276
4,18,55,0.08160447592834907
5,18,52,0.08160447592834907
6,18,55,0.08160447592834907
7,18,53,0.08160447592834907
8,14,55,0.08021741378302683
9,14,55,0.08021741378302683
10,14,53,0.08021741378302683
11,14,55,0.08021741378302683
12,14,53,0.08021741378302683
13,14,54,0.08021741378302683
14,14,53,0.08021741378302683
15,14,53,0.08021741378302683
16,17,51,0.0788874591705433
17,17,54,0.0788874591705433
18,17,55,0.0788874591705433
19,17,53,0.0788874591705433
20,17,52,0.0788874591705433
21,17,51,0.0788874591705433
22,17,53,0.0788874591705433
23,17,56,0.0788874591705433
24,17,51,0.0788874591705433
25,17,56,0.0788874591705433
26,17,55,0.0788874591705433
27,17,53,0.0788874591705433
28,17,52,0.0788874591705433
29,17,51,0.0788874591705433
30,17,52,0.0788874591705433
31,17,53,0.0788874591705433
32,17,52,0.0788874591705433
33,17,54,0.0788874591705433
34,17,53,0.0788874591705433
35,17,51,0.0788874591705433
36,17,54,0.0788874591705433
37,17,53,0.0788874591705433
38,17,52,0.0788874591705433
39,17,52,0.0788874591705433
40,17,52,0.0788874591705433
41,17,52,0.0788874591705433
42,17,53,0.0788874591705433
43,17,54,0.0788874591705433
44,17,50,0.0788874591705433
45,17,52,0.0788874591705433
46,18,55,0.07750771483629282
47,18,58,0.07750771483629282
48,18,53,0.07750771483629282
49,18,52,0.07750771483629282
50,18,52,0.07750771483629282
51,18,56,0.07750771483629282
52,18,51,0.07750771483629282
53,18,51,0.07750771483629282
54,17,52,0.07728244658868344
55,17,55,0.07728244658868344
56,15,53,0.07405334992591528
57,15,51,0.07405334992591528
58,15,53,0.07405334992591528
59,15,53,0.07405334992591528
60,15,52,0.07405334992591528
61,15,50,0.07405334992591528
62,15,54,0.07405334992591528
63,15,52,0.07405334992591528
64,15,52,0.07405334992591528
65,15,52,0.07405334992591528
66,15,54,0.07405334992591528
67,15,58,0.07405334992591528
68,15,54,0.07405334992591528
69,15,53,0.07405334992591528
70,15,50,0.07405334992591528
71,15,55,0.07405334992591528
72,15,53,0.07405334992591528
73,15,51,0.07405334992591528
74,15,52,0.07405334992591528
75,15,53,0.07405334992591528
76,15,52,0.07405334992591528
77,15,50,0.07405334992591528
78,15,53,0.07405334992591528
79,15,54,0.07405334992591528
80,15,53,0.07405334992591528
81,15,50,0.07405334992591528
82,15,52,0.07405334992591528
83,15,50,0.07405334992591528
84,15,51,0.07405334992591528
85,15,51,0.07405334992591528
86,15,52,0.07405334992591528
87,15,52,0.07405334992591528
88,15,52,0.07405334992591528
89,15,53,0.07405334992591528
90,15,53,0.07405334992591528
91,15,53,0.07405334992591528
92,15,54,0.07405334992591528
93,15,54,0.07405334992591528
94,15,52,0.07405334992591528
95,15,51,0.07405334992591528
96,15,54,0.07405334992591528
97,15,53,0.07405334992591528
98,15,50,0.07405334992591528
99,15,52,0.07405334992591528
100,15,53,0.07405334992591528
101,15,52,0.07405334992591528
102,15,52,0.07405334992591528
103,15,53,0.07405334992591528
104,15,54,0.07405334992591528
105,15,55,0.07405334992591528
106,15,54,0.07405334992591528
107,15,50,0.07405334992591528
108,15,52,0.07405334992591528
109,15,53,0.07405334992591528
110,15,53,0.07405334992591528
111,15,55,0.07405334992591528
112,15,52,0.07405334992591528
113,13,56,0.07008356545961003
114,13,52,0.07008356545961003
115,13,53,0.07008356545961003
116,13,55,0.07008356545961003
117,13,55,0.07008356545961003
118,13,55,0.07008356545961003
119,13,52,0.07008356545961003
120,13,53,0.07008356545961003
121,13,58,0.07008356545961003
122,13,52,0.07008356545961003
123,13,52,0.07008356545961003
124,13,52,0.07008356545961003
125,13,55,0.07008356545961003
126,13,54,0.07008356545961003
127,13,51,0.07008356545961003
128,13,53,0.07008356545961003
129,13,52,0.07008356545961003
130,13,51,0.07008356545961003
131,13,53,0.07008356545961003
132,13,54,0.07008356545961003
133,13,54,0.07008356545961003
134,13,53,0.07008356545961003
135,13,55,0.07008356545961003
136,13,53,0.07008356545961003
137,13,53,0.07008356545961003
138,13,53,0.07008356545961003
139,13,54,0.07008356545961003
140,13,49,0.07008356545961003
141,13,53,0.07008356545961003
142,13,52,0.07008356545961003
143,13,52,0.07008356545961003
144,13,54,0.07008356545961003
145,13,55,0.07008356545961003
146,13,53,0.07008356545961003
147,13,52,0.07008356545961003
148,13,52,0.07008356545961003
149,13,55,0.07008356545961003
150,13,53,0.07008356545961003
